id,generated
W2792777852,"['gold nanoparticle', 'nanoparticle', 'polyacrylamide brush', 'ag film', 'plasmonic nanosensor', 'nanosensor', 'humidity-responsive', 'plasmonic device', 'surface-enhanced raman scattering', 'sers', 'raman scattering', 'number of plasmonic hotspot', 'plasmonic hotspot', 'sers signal', 'volume expansion', 'nano-gap', '4-mercaptopyridine', 'molecular probe', 'sers platform', 'dynamic sensing']"
W3082681532,"['uv-response', 'aluminum-doped zinc oxide', 'zinc oxide', 'transparent film', 'microstructure', 'electrical property', 'spray-pyrolysis', 'pyrolysis', 'glass substrate', '002 crystallographic plane', 'crystallographic plane', 'texture coefficient', 'rare grain morphology', 'worm-shaped grain', 'grain morphology', 'ionized impurity', 'doping agent', 'electrical response', 'uv light', 'recovering current value', 'illumination']"
W2730227944,"['elevated temperature', 'mechanical assets', 'metakaolin base steel fiber reinforced concrete', 'steel fiber reinforcement', 'concrete', 'portland concrete', 'rocket launching', 'space ships', 'nuclear power plants', 'pzzolanic material', 'pozzolanic admixture', 'cementatious material', 'volume fraction of steel fiber', 'steel fiber', 'compressive strength', 'split tensile strength', 'flexural strength']"
W2766478329,"['petascale supercomputing', 'supercomputing', 'high-temperature alloy', 'high-temperature', 'alloy', 'recent progress', 'high-performance computing', 'data informatics', 'computational workflow', 'materials dataset', 'petascale computing', 'rapid population', 'first-principles approach', 'density functional theory', 'segregation energy', 'microalloying element', 'coherent interface', 'semi-coherent interface', 'aluminium matrix', 'p-al2cu precipitate', 'p-al2cu', 'solute segregation', 'machine learning technique', 'prediction']"
W2062376491,"['specific heat', 'cualniji shape memory alloy', 'shape memory alloy', 'dsc', 'adiabatic calorimetry', 'calorimetry', 'transformation temperature', 'calorimetric curve', 'adiabatic', 'dynamical character', 'latent heat', 'first order phase transition', 'phase transition']"
W2516007562,"['waste diatomaceous earth', 'cementitious binder constituent', 'cementitious binder', 'diatomaceous earth', 'cementitious binder preparation', 'cement mixture', 'calcinated diatomaceous earth', 'calcinated earth', 'setting controller', 'fgd-gypsum', 'anhydrite ii', 'technological property', 'cement hardening', 'dta', 'microstructure', 'porosity']"
W2164102953,"['liquid-membrane-gel', 'liquid membrane gel', 'water degradation', 'industrial revolution', 'water vapor', 'production capacity', 'surface treatment', 'coating', 'pollutant', 'waste collection', 'copper surface treatment', 'nickel surface treatment', 'chromium surface treatment', 'cadmium surface treatment', 'zinc surface treatment', 'pickling bath', 'degreasing', 'rinsing', 'metal surface treatment', 'vacuum deposition', 'loss of ion exchange', 'cementation', 'precipitation technique', 'reverse osmosis', 'ultra filtration', 'micro filtration', 'emulsion', 'phase separation', 'liquid-liquid extraction', 'organic extractant', 'polymer', 'polystyrene bead form', 'polystyrene', 'divinylbenzene', 'polyurethane foam', 'silicone rubber', 'immobilized phase', 'solid matrix', 'metallic element', 'surface treatment wastewater', 'copper surface treatment wastewater', 'surface treatment wastewater containing diluted metallic element', 'diluted metallic element', 'metallic element harmful to the environment', 'metallic element harmful', 'surface treatment rinse bath', 'water degradation industrial revolution', 'water vapor production capacity', 'surface treatment coating', 'pollutant', 'waste collection', 'copper surface treatment wastewater', 'nickel surface treatment wastewater', 'chromium surface treatment wastewater', 'cadmium surface treatment wastewater', 'zinc surface treatment wastewater', 'pickling bath wastewater', 'degreasing wastewater', 'rinsing wastewater', 'metal surface treatment wastewater', 'vacuum deposition', 'loss of ion exchange', 'cementation', 'precipitation technique', 'reverse osmosis', 'ultra filtration', 'micro filtration', 'emulsion', 'phase separation', 'liquid-liquid extraction', 'organic extractant', 'polymer', 'polystyrene bead form', 'polystyrene', 'divinylbenzene', 'polyurethane foam', 'silicone rub"
W2030617159,"['yttrium', 'sliding wear', '304 stainless steel', 'stainless steel', 'dilute sulphuric acid', 'sulphuric acid', 'air', 'oxygen active element', 'corrosive sliding wear', 'pin-on-disc wear tester', 'wear tester', 'worn surface', 'debris', 'scanning electron microscopy', 'electron microscopy']"
W2082907962,"['transmission electron microscope', 'electron microscope', 'transmission', 'lattice distortion', 'lattice strain', 'crystal', 'convergent beam electron diffraction', 'electron diffraction', 'cbec', 'lattice parameter', 'lattice misfit', 'lattice strain', 'transmitted disc cbed pattern', 'cross-sectional tem specimen', 'argon ion beam thinning technique', 'liquid nitrogen cold stage', 'on-zone cbed', 'jems software', 'simulation', 'holz lines', 'double-tilt specimen holder', 'cryogenic double-tilt holder', 'cryogenic', 'temperature change', 'phase transformation']"
W2980893418,"['mechanoregulation', 'titanium dioxide nanoparticles', 'titanium dioxide', 'cancer therapy', 'tissue engineering', 'therapeutic drug development', 'drug delivery system', 'tumorigenesis', 'cancer therapy', 'pristine tiO2', 'doped tiO2', 'nanodrug', 'gene mutation', 'protein degradation', 'metabolite change', 'microenvironmental mechanosensitive metabolism', 'microenvironment', 'mechanosensitive metabolism', 'dna mutation', 'gene delivery', 'inflammatory response', 'cell viability', 'mechanical stimuli', 'tiO2 nano particles']"
W2981469297,"['cdte quantum dot', 'quantum dot', 'castor oil', 'hot injection solution method', 'injection solution method', 'castor bean', 'capping material', 'cadmium chloride', 'tellurium powder', 'modified hot injection method', 'injection method', 'uv-vis spectrophotometry', 'absorption data', 'transmission electron microscopy', 'tem', 'powdered-x-ray diffraction', 'x-ray diffraction', 'p-xrd', 'cubic phase', 'x-ray diffraction patterns', 'photoluminescence spectroscopy', 'monodispersed particle', 'emission maximum']"
W3033070689,"['vanadium substitution', 'iron substitution', 'titanium alloy', 'low-cost alloy', 'hot working process', 'hot working', 'thermo-calc simulation', 'simulation', 'processing map consideration', 'beta stabilizing element', 'astm grade 5 ti6al4v', 'astm grade', 'compacted powder', 'electric arc furnace cold copper hearth', 'copper hearth', 'optical microscopy', 'scanning electron microscopy', 'x-ray diffraction', 'xrd', 'hardness', 'low-cost alloy', 'hyperbolic-sine equation', 'stress exponent', 'apparent activation energy', 'flow softening', 'hot working condition', 'hot working', 'dynamic recovery', 'dynamic recrystallisation', 'dynamic alpha lath globularisation', 'unstable deformation', 'ingot metallurgy', 'loss of material due to processing-induced defect', 'processing-induced defect', 'defect']"
W2081977598,"['microstructure control', 'artificial cortical bone', 'cortical bone', 'tcp/tcp-t-zro2/t-zro2', 'tcp', 't-zro2', 'continuously porous composite', 'multi-pass extrusion', 'extrusion', 'hydroxyapatite powder', 'hydroxyapatite', 'phase transformation', 'tricalcium phosphate', 'tcp sintering temperature', 'sintering temperature', 'frame region', 'microchannel', 'tcp/tcp-t-zro2/t-zro2 layer configuration', 'layer configuration', 'pore size', 'compressive strength', 'relative density', 'cell proliferation', 'cell adhesion', 'mg-63 cells', 'mtt assay', 'biomimetic structure', 'biomimetic', 'channel with lamellar closure', 'lamellar closure', 'natural bone', 'biocompatibility', 'mechanical strength', 'highly biocompatible']"
W4296229294,"['refining particle', 'microstructure improvement', 'mechanical property', 'tial alloy', 'er addition', 'er2o3 particle development', 'atomic spreading', 'layered superposition', 'compressive strength', 'strain', 'vickers hardness test', 'vickers hardness', 'er2o3 particle', 'precipitation strengthening', 'eral3 phase', 'fine grain strengthening', 'lamellae colony', 'solid solution strengthening', 'er']"
W2364588813,"['environmental stress cracking', 'automotive lamp plastic', 'automotive lamp', 'plastic', 'strain', 'iso4600', 'solubility parameter', 'solvent', 'crystallinity', 'polymer', 'filling material', 'great difference', 'solubility parameter of solvent', 'solvent solubility parameter', 'plastic solubility parameter', 'reduced esc tendency', 'esctendency']"
W3114548969,"['tunable band gap', 'sizeable band gap', 'band gap', 'strained sics3/hbn vdw heterostructure', 'vdw heterostructure', 'heterostructure', 'nanoelectronics', 'graphene', 'hybrid bilayer', 'hbn/sics3/hbn', 'gap opening', 'magnetic ground state', 'optical property', 'visible and uv range', 'siligraphene', 'hexagonal boron nitride', 'vdw-heterostructure', 'lattice mismatch', 'buckling in sics3 sheet', 'compressive strain', 'buckling', 'band gap tunability', 'electrical field', 'charge transfer', 'optical property', 'absorption peak', 'deep ultraviolett', 'ultraviolett', 'visible', 'nanoelectronic']"
W2091451743,"['tiO2 nanoparticles', 'landfill leachate', 'municipal waste landfill', 'landfill', 'nanomaterials', 'nano particle', 'material performance', 'cosmetics', 'paint', 'nano application', 'ecosystem effect', 'nanoparticle absorption', 'desorption', 'soil landfill', 'simulation', 'transport parameter', 'nanoparticle concentration', 'dynamic attachment', 'soil particle']"
W4362637714,"['smer doping', 'doping', 'photocatalytic performance', 'organic pollutant', 'gentian violet degradation', 'degradation', 'nanoscale material', 'hydrothermal process', 'smEr', 'wide band gap energy', 'photocatalytic application', 'photocatalytic', 'nanorods', 'poly-crystalline structure', 'x-ray diffraction', 'electron microscopy', 'solid diffuse reflectance spectrum', 'x-ray photoelectron spectroscopy', 'photoluminescence', 'electrochemical impedance spectroscopy', 'impedance spectroscopy']"
W2240666843,"['surface morphology', '000-1c facet', '4hsic boule', 'physical vapor transport method', 'vapor transport method', 'microscopic observation', 'differential interference contrast optical microscopy', 'optical microscopy', 'atomic force microscopy', 'microscopy', 'growth front', 'facetted morphological region', 'non-facetted morphological region', 'facet edge', 'step structure', 'nitrogen-doping']"
W2010165990,"['molecular simulation', 'simulation', 'native silicon oxide', 'silicon oxide', 'oxide growth', 'atomic scale model', 'oxide growth on si substrate', 'si substrate', 'point defects behavior', 'point defects', 'si point defects', 'thickness and roughness of oxide atomic layers', 'oxide atomic layers', 'si oxidation']"
W3175393456,"['real contact area', 'sheet metal forming simulation', 'sheet metal forming', 'simulation', 'digital spotting image', 'spotting image', 'outer car panels', 'automotive manufacturer', 'automotive', 'die try-out', 'die', 'blue color paste', 'contact area', 'die surface', 'blank', 'pressure distribution', 'forming process', 'flange draw-in', 'surface quality', 'homogeneous pressure distribution', 'image processing', 'triboform friction model', 'friction model']"
W2767254174,"['surface morphology', 'dispersion media', 'properties', 'pedot:pss', 'n-sihybrid solar cell', 'solar cell', 'graphene', 'functionalized graphene', 'silicon hybrid solar cell', 'hybrid solar cell', 'planar solar cell', 'carrier recombination', 'carrier transport efficiency', 'solvent', 'deionized di water', 'deionized water', 'ethylene glycol', 'isopropyl alcohol', 'alcohol', 'graphene dispersion', 'pedot crystallinity', 'pedot electrical conductivity', 'pedot', 'carrier-mobility']"
W2030403078,"['orientations of nuclei', 'nuclei', 'triple junction', 'deformed columnar grain ni', 'deformed columnar grain', 'columnar grain', 'cold rolling', 'recrystallization', 'ebsd technique', 'nucleation', 'recrystallization nuclei', 'nucleation area', 'nuclei orientation', 'grain orientation']"
W2009546966,"['raman characterization', 'ion beam etched hg1xcdxte surface', 'ion beam etching', 'hg1xcdxte', 'surface', 'raman scattering', 'rasmonscattering', 'beamed etched hg1xcdxte', 'beamed etching', 'ar+ beam', 'featues of hgte-like transverse optical mode', 'transverse optical mode', 'longitudinal optical mode', 'longitudinal optical', 'clustering mode', 'crystal lattice integrity', 'line-scanning manner', 'ion beam induced damage', 'damage', 'penetrating depth', 'ion beams penetrating depth']"
W2965989221,"['damage mechanism', 'selective laser melted alisim10mg', 'selective laser melt', 'alisim10mg', 'silicon-rich network', 'mechanical strength', 'ductility', 'post-treatment', 'microstructure', 'residual stress', 'porosity', 'inhomogeneity', 'fracture', 'hardening', 'damage mechanisms', 'stress relieve heat treatment', 'heat treatment', 'friction stir processing', 'fsp', 'interconnected silicon network', 'brittleness', 'al phase', 'strain', 'particle', 'porosity', 'inhomogeneity', 'microstructure', 'ductility enhancement', 'void nucleation', 'void growth', 'al matrix']"
