id,generated
W1984210652,"['electrical property', 'optical property', 'spin-coated sno2 nanofilms', 'spin-coating', 'sno2 nanofilm', 'nanofilm', 'snO2', 'oxidized silicon substrate', 'silicon substrate', 'precursor solution', 'slow thermal annealing', 'thermal annealing', 'oxygen atmosphere', 'annealing temperature', 'heating rate', 'structural property', 'optical property', 'electrical property', 'topography', 'scanning electron microscopy', 'microscopy', 'x-ray diffraction', 'x-ray', 'diffraction', 'uvvis spectroscopy', 'spectroscopy', 'impedance spectroscopy', 'impedance']"
W2060061625,"['laser-ablated plasma', 'plasma', 'deposition', 'zno thin films', 'thin films', 'substrate', 'optical property', 'structural property', 'silicon substrate', 'quartz substrate', 'back ground gas', 'pulsed laser deposition technique', 'pulsed laser', 'laser', 'ablation', 'plasma', 'krf laser', 'laser', 'optical emission spectroscopy', 'spectroscopy', '2-d images', 'expanding plume', 'x-ray diffraction', 'x-ray', 'atomic force microscopy', 'spectro-photometry', 'photometry', 'as grown films']"
W1993036597,"['intergranular microstress', 'interphase microstress', 'microstress', 'polycrystal', 'grain', 'phase', 'microstress development', 'diffraction-based measurement', 'residual stress field', 'diffraction', 'microstrain', 'self-consistent model', 'deformation', 'texture evolution']"
W2762253718,"['in-situ neutron diffraction study', 'neutron diffraction', 'microstructure', 'mechanical response', 'additively manufactured stainless steel', 'stainless steel', 'tensile deformation', 'compressive deformation', 'diffraction measurement', 'neutron diffraction measurement', 'crystallite size', 'crystallographic texture', 'dislocation density', 'lattice strain', 'wrought material', 'flow stress', 'taylor equation', 'yield strength', 'dislocation density', 'flow strength asymmetry', 'asymmetry']"
W2344241238,"['numerical scheme', 'continuum dislocation transport', 'dislocation transport', 'plasticity modeling', 'crystalline material', 'crystalline', 'dislocation transport model', 'computational efficiency', 'diffusion process', 'convection-like process', 'non-linearity', 'partial differential equation', 'continuum description', 'diffusion', 'convection', 'numerical method', 'stabilization technique', 'coefficient perturbation', 'spatial discretization', 'unconditional stability']"
W2049078845,"['defect analysis', 'high temperature deformed al single crystal', 'high temperature', 'deformed al single crystal', 'isochronal annealing', 'residual electrical resistivity', 'electrical resistivity', 'plastic strain', 'annealing stage', 'deformation induced dislocation', 'dislocation', 'quenching experiment', 'thermal defect', 'deformation-induced dislocation', 'mobile deformation']"
W2792777852,"['humidity-responsive nanocomposite', 'nanocomposite', 'gold nanoparticles', 'polyacrylamide brushes', 'polyacrylamide', 'brushes', 'grafted on ag film', 'ag film', 'plasmonic nanosensor', 'plasmonic', 'nanosensor', 'surface-initiated atom transfer radical polymerization', 'atom transfer radical polymerization', 'radical polymerization', 'surface-initiated', 'extensively characterized', 'surface-enhanced raman scattering', 'rheman scattering', 'plasmonic hotspot', 'hotspot', 'nano-gap', 'au', 'ag film', 'surface-enhanced raman scattering', 'rheman scattering', 'plasmonic', 'nanocomposite', 'reversible optical property', 'molecular probe', '4-mercaptopyridine', '4-mpy', 'serious', 'dynamic sers platform', 'plasmonic nanosensor', 'nano-sensor', 'stable for two months']"
W3082681532,"['uv-response', 'aluminum-doped zinc oxide', 'zinc oxide', 'microstructure', 'electrical property', 'pure zinc oxide', 'spray-pyrolysis', 'glass substrate', 'texture coefficient', '002 crystallographic plane', 'heavy-doping', 'rare grain morphology', 'worm-shaped grain', 'resistivity', 'electrical response', 'ultraviolett light', 'recovering original current value', 'crystalline orientation', 'grain morphology', 'dopant content', 'aluminum content', 'generated defects', 'defects']"
W2730227944,"['mechanical asset', 'elevated temperature', 'metakaolin base steel fiber reinforced concrete', 'metakaolin', 'base steel fiber reinforced concrete', 'steel fiber reinforcement', 'concrete', 'rocket launching space ships', 'nuclear power plants', 'pozzolanic material', 'steel fiber', 'cementatious material', 'cement', 'pozzolanic admixture', 'partial replacement', 'cement replacement', 'split tensile strength', 'flexural strength', 'compressive strength']"
W2766478329,"['petascale supercomputing', 'supercomputing', 'high-temperature alloy', 'high-temperature', 'alloy', 'computing', 'data informatics', 'computational workflow', 'high-fidelity materials dataset', 'petascale computing', 'data science technique', 'density functional theory', 'coherent interface', 'semi-coherent interface', 'aluminium matrix', 'coherent interface', 'segregation energy', 'machine learning technique', 'machine learning', 'prediction segregation energy', 'prediction', 'segregation energy']"
W2062376491,"['specific heat', 'cualni shape memory alloy', 'shape memory alloy', 'cu81.8al13.7ni4.5 ak10 shape memory alloy', 'shape memory', 'dsc', 'adiabatic calorimetry', 'calorimetry', 'latent heat', 'phase transformation temperature range', 'phase transformation', 'martensitic transformation peak', 'martensitic', 'reverse martensitic transformation peak', 'reverse', 'thermal hysteresis', 'hysteresis']"
W2516007562,"['waste diatomaceous earth', 'diatomaceous earth', 'cementitious binder constituent', 'cementitious binder', 'binder', 'cement mixture', 'ground diatomaceous earth', 'calcinated diatomaceous earth', 'diatomaceous earth calcinated', 'fgd-gypsum', 'anhydrite ii', 'setting controller', 'calcined diatomaceous earth', 'cement standard', 'hardened cement', 'dta', 'porosity']"
W2164102953,"['liquid-membrane-gel', 'copper extraction', 'zinc extraction', 'liquid-membrane-gel', 'gel', 'membrane', 'surface treatment', 'pickling bath', 'degreasing', 'rinsing treatment', 'metal surface treatment', 'metal', 'toxic', 'immediate mortality', 'vacuum deposition', 'loss of ion exchange', 'cementation', 'precipitation technique', 'reverse osmosis', 'ultrafiltration', 'microfiltration', 'emulsions', 'solubilization', 'absorption', 'organic phase extractant', 'polystyrene bead form', 'polymers of styrene-divinylbenzene', 'polyurethane foam', 'silicone rubber', 'immobilized phase', 'diluted metallic element', 'harmful environment', 'surface treatment rinse bath', 'metal extraction', 'zinc extraction', 'liquid-membrane-gel', 'gel', 'membrane', 'surface treatment', 'pickling bath', 'degreasing', 'rinsing treatment', 'metal surface treatment', 'metal', 'toxic', 'immediate mortality', 'vacuum deposition', 'loss of ion exchange', 'cementation', 'precipitation technique', 'reverse osmosis', 'ultrafiltration', 'microfiltration', 'emulsions', 'solubilization', 'absorption', 'organic phase extractant', 'polystyrene bead form', 'polymers of styrene-divinylbenzene', 'polyurethane foam', 'silicone rubber', 'immobilized phase', 'diluted metallic element', 'harmful environment', 'surface treatment rinse bath', 'metal extraction', 'zinc extraction', 'liquid-membrane-gel', 'gel', 'membrane', 'surface treatment', 'pickling bath', 'degreasing', 'rinsing treatment', 'metal surface treatment', 'metal', 'toxic', 'immediate mortality', 'vacuum deposition', 'loss of ion exchange', 'cementation', 'precipitation technique',"
W2030617159,"['yttrium', 'sliding wear', '304 stainless steel', 'stainless steel', 'dilute sulphuric acid', 'sulphuric acid', 'air', 'corrosive siding wear', 'corrosive', 'wear resistance', 'pin-on-disc wear tester', 'wear tester', 'worn surfaces', 'scanning electron microscopy', 'microscopy', 'debris', 'alloying', 'wear resistance improvement']"
W2082907962,"['voltage determination', 'transmission electron microscope', 'transmission electron', 'electron microscope', 'accurate determination', 'voltage', '0 1b ed-holz analysis', 'holz analysis', 'gaas crystal', 'crystal', 'convergent beam electron diffraction', 'convergent beam', 'diffraction', 'lattice distortion', 'lattice strain', 'crystal', 'transmitted disc', 'laue-zone', 'laue', 'misfit', 'strain', 'lattice parameter', 'argon ion beam thinning technique', 'liquid nitrogen cold stage', 'crystal stage', '0 1 2 on-zone cbed technique', 'cbed', 'simulation', 'jems software', 'voltage estimation', 'silicon standard', 'double-tilt specimen holder', 'cryogenic specimen holder', 'specimen holder', 'double-tilt', 'cryogenic', 'sharpness', 'lattice parameter change', 'phase transformation']"
W2980893418,"['mechanoregulation', 'titanium dioxide nanoparticles', 'titanium dioxide', 'nanoparticles', 'cancer therapy', 'tissue engineering', 'therapeutic drug development', 'drug delivery system', 'tumorigenesis', 'cancer therapy', 'pristine tio2 nanoparticles', 'doped tio2 nanoparticles', 'nanotherapeutic drug', 'drug delivery', 'gene mutation', 'protein degradation', 'metabolite change', 'microenvironmental mechanosensitive metabolism', 'microenvironmental influence', 'tumor cell', 'genome', 'proteome', 'metabolome', 'tio2 np', 'mechanical stimuli', 'tumor microenvironment', 'dna mutation', 'gene delivery', 'protein degradation', 'inflammatory response', 'cell viability']"
W2981469297,"['cdte quantum dot', 'cdte', 'quantum dot', 'castor oil', 'hot injection solution method', 'hot injection', 'solution method', 'cadmium chloride', 'tellurium powder', 'colloidal solution', 'uvvis spectrophotometry', 'spectrophotometry', 'absorption data', 'transmission electron microscopy', 'microscopy', 'powdered-x-ray diffraction', 'x-ray diffraction', 'p-xrd', 'spherical geometry', 'cubic phase', 'photoluminescence spectroscopy', 'monodispersed particle', 'emission maxima', 'nanomaterial stability', 'eco-friendly material', 'biomass', 'stabilization']"
W3033070689,"['vanadium substitution', 'iron substitution', 'thermocalc simulation', 'processing map consideration', 'low-cost alloy', 'land-based application', 'beta stabilising element', 'compacted powder', 'electric arc furnace', 'cold copper hearth', 'optical microscopy', 'scanning electron microscopy', 'x-ray diffraction', 'hardness measurement', 'commercial ti6al4v', 'stress exponent', 'activation energy', 'hyperbolic-sine equation', 'flow softening', 'dynamic recovery', 'dynamic recrystallisation', 'dynamic alpha lath globularisation', 'deformation', 'ingot metallurgy technique', 'loss of material', 'processing-induced defect', 'primary conversion process', 'forging', 'rolling']"
W2081977598,"['microstructure control', 'tcp/tcp-t-zro2/t-zro2 composites', 'artificial cortical bone', 'cortical bone', 'bone like continuously porous', 'multi-pass extrusion process', 'extrusion process', 'mechanical property', 'microstructure', 'sintering temperature', 'hydroxyapatite powder', 'phase transformation', 'tricalcium phosphate', 'tcp', 'tcp-t-zro2', 't-zro2', 'frame region', 'microchannel', 'microstructural analysis', 'compressive strength', 'relative density', 'sintered', 'biomimetic structure', 'bone architecture', 'porous channel', 'lamellar elcloser', 'natural bone', 'mechanical strength', 'biocompatibility', 'hafta powder', 'phase transformation', 'tcp/tcp-t-zro2/t-zro2', 't-zro2', 'frame region', 'microchannel', 'microstructural analysis', 'compressive strength', 'relative density', 'sintered', 'biomimetic structure', 'bone architecture', 'porous channel', 'lamellar elcloser', 'natural bone', 'mechanical strength', 'biocompatibility']"
W4296229294,"['refining ti2alc particles', 'improvement of microstructure', 'microstructure', 'mechanical property', 'er addition', 'er addition mechanism', 'er addition effect', 'ti46al8nb2.6c alloy', 'er as cast alloys', 'microstructure and phase composition', 'seem', 'tem', 'x-ray diffraction', 'diffraction', 'phase increase', 'phase reduction', 'lamellae colony size', 'lamellae spacing', 'ti2alc particle', 'er2o3 particle', 'compressive strength', 'vickers hardness test', 'vickers', 'er2o3 particle formation', 'er2o3 concentration', 'adsorption', 'titanium alloy', 'aspect ratio', 'titanium alloy', 'er concentration']"
W2364588813,"['environmental stress cracking', 'cracking', 'automotive lamp plastic', 'plastic', 'environmental stress', 'cracking property', 'esd', 'plastic property', 'strain', 'chemical medium', 'solubility parameter', 'crystallinity', 'polymer', 'filling material', 'plastic', 'cracking time', 'esc tendency', 'solubility parameter of solvent', 'crystallinity of polymer', 'filling material in plastic', 'esc tendency of plastic']"
